27.0,-2.0
27.0,-2.0
23.0,-2.0
10.0,-1.0
25.0,1.0
20.5,1.0
16.5,0.0
27.0,-1.0
30.0,-2.0
10.479452054794521,0.8219178082191778
22.0,-6.0
28.0,-2.0
25.0,-3.0
28.5,-2.0
27.0,-1.0
26.0,-2.0
27.0,-1.0
28.0,-2.0
28.25,-1.625
20.387096774193548,-2.7419354838709675
25.0,-5.0
23.0,-3.0
27.0,-2.0
22.0,-4.0
26.0,-2.0
26.0,-2.0
27.0,0.0
28.0,-2.0
25.666666666666668,-1.666666666666667
26.5,-2.5
22.0,0.0
27.0,-1.5
27.0,-2.0
18.263157894736842,-3.736842105263158
30.0,-2.0
24.0,-2.0
26.916666666666668,-1.125
27.125,-0.75
27.6,-1.0666666666666664
24.393939393939394,-2.0303030303030303
26.77777777777778,-2.4444444444444446
25.0,-2.0
27.0,-2.0
27.0,-5.0
26.0,-3.0
27.0,-2.0
25.0,-1.0
18.0,-1.0
18.0,-1.0
13.0,-1.0
15.0,-3.0
10.2,-1.0
5.0,-2.0
6.0,-2.0
6.0,-1.0
0.0,-2.0
9.0,-1.0
11.0,-1.0
0.0,0.0
6.0,-1.0
5.0,-1.0
2.0,0.0
14.0,-3.0
3.0,-1.0
2.0,0.0
5.0,0.0
19.5,0.0
10.0,0.0
3.0,0.0
2.0,1.0
6.0,-1.0
26.0,-2.0
23.0,-3.0
11.0,-2.0
11.0,-3.0
1.0,-1.0
1.0,0.0
26.0,-1.0
24.0,-1.0
4.0,0.0
28.0,-2.0
27.0,-2.0
11.0,-6.0
23.0,-5.0
25.0,-3.0
3.5,0.0
12.333333333333334,-1.333333333333333
25.0,-2.0
26.0,-1.0
10.5,-1.0
12.0,0.0
6.5,0.0
27.0,-1.0
24.0,-2.0
23.0,-3.0
24.0,-4.0
27.0,-2.0
24.0,-3.0
26.0,-1.0
26.0,-1.0
13.0,-1.0
14.0,0.0
26.0,-1.0
29.0,-3.0
25.0,-3.0
24.0,-3.0
24.0,-2.0
24.0,-3.0
12.666666666666666,-3.3333333333333335
26.0,-1.0
21.0,-1.0
22.0,0.0
26.0,-1.0
35.0,-2.0
22.024590163934427,-0.44262295081967196
27.0,-3.0
26.0,-2.0
24.0,-3.0
25.0,-4.0
26.0,-2.0
25.0,0.0
19.0,-2.0
11.0,-1.0
29.0,-3.0
23.24137931034483,-1.1724137931034484
9.685344827586206,-0.056034482758620996
27.0,-1.0
25.0,-2.0
15.0,-3.0
25.0,-3.0
25.0,0.0
22.0,0.0
6.0,-1.0
9.0,0.0
21.5,-1.0
27.0,-2.0
22.5,-3.0
23.0,-2.0
25.0,1.0
23.0,-3.0
8.0,-3.0
23.0,0.0
23.0,0.0
2.0,1.0
4.0,0.0
28.0,-2.0
27.0,-1.5384615384615383
23.0,-4.0
25.0,-2.0
22.0,-3.0
8.0,0.0
24.0,-3.0
25.0,-2.0
24.0,0.0
19.0,-1.0
2.0,0.0
16.0,0.0
30.0,-1.5
19.33783783783784,-0.5270270270270272
23.0,-3.0
23.0,-3.0
13.0,0.0
7.0,-1.0
26.0,-2.0
23.0,0.0
23.0,0.0
6.0,-1.0
25.0,-1.0
26.0,-1.0
24.022222222222222,-0.06666666666666643
22.0,-4.0
25.0,-2.0
17.0,-2.0
12.0,0.0
12.0,-1.0
24.0,-1.0
24.0,0.0
4.0,0.0
11.0,0.0
28.0,-2.0
22.114285714285714,-2.4857142857142858
22.0,-3.0
23.0,-4.0
23.0,-2.0
15.0,-2.0
2.5,-1.0
16.0,-1.0
21.0,0.0
26.0,-2.0
26.0,-2.0
23.5,-1.5
8.579545454545455,-0.8125
26.0,-2.0
19.5,-6.0
25.0,-2.0
25.0,-2.0
12.0,-1.0
20.0,-3.0
24.0,-2.0
22.0,-3.0
24.0,-1.5
22.0,0.0
21.0,0.0
21.0,-1.0
23.0,-1.0
23.0,-1.0
25.0,0.0
20.0,-4.0
16.0,-2.0
14.0,-1.0
17.0,-1.0
24.0,-2.0
24.0,-1.0
21.0,0.0
25.0,-2.0
20.0,0.0
22.5,0.0
23.0,-1.0
22.0,-3.0
22.0,-1.0
13.0,-2.0
15.0,-2.0
16.0,-1.0
26.0,-3.0
23.0,-1.0
22.0,-1.0
22.0,-1.0
22.0,0.0
21.0,0.0
22.0,-1.0
22.0,-1.0
13.0,-4.0
8.0,-2.0
23.0,-1.0
23.0,-2.0
23.586206896551722,-1.5172413793103452
20.0,1.0
23.5,-2.0
21.0,-1.0
22.0,-1.0
21.0,-1.0
23.0,-1.0
22.0,-2.0
20.0,-3.0
8.0,-1.0
17.0,-2.0
21.0,-2.0
21.0,-2.0
17.0,-1.5
22.0,-2.0
21.0,0.0
20.0,-1.0
22.0,-1.0
20.0,-1.0
22.0,-2.0
18.0,-2.0
19.0,-4.0
14.0,1.0
19.0,-4.0
17.0,-2.0
16.0,-1.0
21.0,-2.0
23.0,-2.0
21.0,-1.0
19.0,0.0
20.0,0.0
20.0,-2.0
22.0,-1.0
17.0,-3.0
17.0,-3.0
17.0,-3.0
23.0,-1.0
19.0,-2.0
22.0,-1.0
21.0,-1.25
8.404040404040405,-0.20707070707070674
21.5,-1.0
18.0,2.0
19.5,-1.0
17.0,-3.0
16.0,-1.0
6.0,1.0
22.0,-2.0
17.0,-4.0
22.0,-1.0
18.0,-2.0
20.0,-2.0
21.0,-1.0
20.5,-2.0
20.0,-1.0
18.0,0.0
20.0,2.0
20.0,-3.0
21.0,-2.0
18.0,-2.0
16.0,0.0
18.0,-2.0
20.0,-2.0
17.0,-3.0
20.0,-3.0
19.0,-2.0
21.0,-1.0
18.0,0.0
23.0,0.0
17.0,-4.0
19.0,-2.0
0.0,6.0
19.0,-1.0
1.5,-1.0
20.0,0.0
15.0,0.0
20.0,1.0
24.62162162162162,1.9189189189189193
7.5,0.0
17.0,0.5
17.0,-0.33333333333333304
17.0,0.0
18.0,-1.0
20.96551724137931,0.008620689655172598
16.0,-2.0
16.0,-2.0
18.0,-1.0
18.0,0.0
17.0,-1.0
15.0,-1.0
15.0,-1.0
8.0,0.0
18.0,-1.0
18.0,0.0
14.0,-3.0
15.0,2.0
17.0,0.0
18.0,0.0
34.0,-2.5
17.5,0.0
18.0,-3.0
17.0,-1.0
17.0,-1.0
8.5,-1.0
11.0,-1.0
7.0,-1.0
10.0,-1.0
17.0,0.0
17.5,0.0
20.339285714285715,-0.5446428571428568
11.813880126182966,0.1451104100946372
16.0,0.5
19.0,-0.5
18.0,0.0
19.0,-2.0
16.93103448275862,0.3448275862068968
18.0,0.0
15.0,-3.0
15.0,-2.0
11.0,0.0
7.0,0.0
2.0,0.0
10.0,0.0
6.0,0.0
19.0,-1.0
17.0,-0.5
17.75,-1.0
16.0,0.0
17.0,0.0
16.0,1.0
17.0,-1.0
17.0,-1.0
3.375,0.47499999999999964
16.0,0.0
18.0,-1.0
17.0,-0.5
5.0,0.0
1.0,1.0
5.0,0.0
4.0,0.0
2.0,0.0
17.0,-1.0
16.0,-2.0
15.666666666666666,0.666666666666667
16.0,0.0
16.0,0.0
14.0,-3.0
16.0,-1.0
16.0,-2.0
19.276923076923076,-0.20000000000000018
15.0,0.0
16.0,0.0
18.0,-1.0
16.0,-1.0
5.0,0.0
1.0,0.0
16.0,-1.0
16.0,-1.0
16.0,-1.0
16.0,-1.0
21.166666666666668,-0.6190476190476186
12.633431085043988,-0.029325513196480912
16.0,-0.5
15.0,-1.0
16.0,-2.0
16.0,-1.0
15.0,-2.5
14.0,2.0
15.0,0.0
17.0,-1.0
16.0,-1.0
16.0,-1.0
6.0,0.0
13.0,-1.0
2.0,0.0
4.0,0.0
11.0,-1.0
13.0,-1.0
14.0,-1.0
15.0,0.0
15.0,-1.0
15.0,-1.0
25.5,-0.5
16.0,-1.0
14.0,-2.0
15.0,-1.0
16.0,-1.0
2.0,0.0
0.0,0.0
9.0,-1.0
1.5,0.0
0.0,0.0
4.0,0.0
11.0,-1.0
16.0,0.0
21.216814159292035,-0.1592920353982299
7.926940639269406,-0.004566210045662267
14.5,0.5
14.0,0.5
14.0,1.0
16.0,-1.0
15.0,0.0
15.148148148148149,-0.0740740740740744
14.0,0.0
14.0,1.0
13.0,1.0
15.0,0.0
15.0,-1.0
14.0,-1.0
0.0,0.0
1.0,0.0
13.0,-2.0
9.0,-1.0
15.0,-2.0
15.0,-2.0
15.0,0.0
15.0,-0.5
15.0,-1.0
15.0,0.0
15.0,-1.0
14.0,-3.0
15.0,-1.0
14.0,0.0
15.0,0.0
14.0,1.0
15.0,0.0
3.0,0.0
14.0,-1.0
10.0,0.0
13.0,-3.0
9.0,0.0
14.0,-2.0
14.0,-2.0
15.0,-1.0
14.0,1.0
15.0,0.0
15.0,-1.0
16.0,-1.0
14.0,-2.0
12.0,1.0
15.0,1.0
12.0,2.0
9.0,0.0
8.0,1.0
0.0,0.0
